Order ID,Order Date,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
ORD-11479,2025-01-27,Customer 083,Consumer,East,Bihar,Office Supplies,Storage,Storage Box,10,0.05,24854.28,6304.42
ORD-11480,2024-07-14,Customer 154,Corporate,Central,Madhya Pradesh,Office Supplies,Storage,File Cabinet,6,0.1,14237.59,288.57
ORD-11481,2026-08-01,Customer 142,Corporate,South,Telangana,Technology,Accessories,Keyboard,4,0.05,13173.88,2325.76
ORD-11482,2025-09-05,Customer 053,Home Office,South,Tamil Nadu,Furniture,Bookcases,Wooden Bookcase,2,0.05,6935.95,1039.66
ORD-11483,2025-06-04,Customer 146,Corporate,East,West Bengal,Furniture,Tables,Conference Table,4,0.2,6460.77,112.85
ORD-11484,2026-02-03,Customer 101,Consumer,Central,Chhattisgarh,Technology,Laptops,Gaming Laptop,5,0.1,3193.65,679.36
ORD-11485,2026-06-19,Customer 108,Consumer,North,Delhi,Office Supplies,Storage,Storage Box,9,0.05,25304.24,2631.71
ORD-11486,2024-05-19,Customer 031,Consumer,East,West Bengal,Office Supplies,Art,Pens,10,0.1,5666.31,335.89
ORD-11487,2026-06-03,Customer 033,Consumer,South,Karnataka,Office Supplies,Paper,A4 Paper,2,0.15,2480.37,279.49
ORD-11488,2024-03-12,Customer 185,Corporate,West,Maharashtra,Technology,Accessories,Mouse,1,0.05,140.88,38.27
ORD-11489,2024-10-09,Customer 091,Consumer,East,Odisha,Technology,Phones,Smartphone,10,0.05,29050.43,7379.58
ORD-11490,2026-03-02,Customer 158,Consumer,South,Karnataka,Furniture,Bookcases,Metal Bookcase,4,0.1,3391.31,-23.3
ORD-11491,2026-03-19,Customer 057,Consumer,South,Karnataka,Furniture,Bookcases,Metal Bookcase,8,0.0,5682.88,1274.88
ORD-11492,2026-05-24,Customer 112,Home Office,West,Rajasthan,Technology,Phones,Smartphone,5,0.0,3131.0,506.03
ORD-11493,2025-02-28,Customer 114,Consumer,Central,Chhattisgarh,Office Supplies,Paper,A4 Paper,2,0.1,7653.02,1350.55
ORD-11494,2024-12-14,Customer 135,Corporate,West,Rajasthan,Office Supplies,Paper,Notebook,4,0.1,15915.06,1228.55
ORD-11495,2026-08-14,Customer 020,Home Office,East,West Bengal,Office Supplies,Art,Pens,8,0.05,23348.04,-653.15
ORD-11496,2026-03-17,Customer 075,Consumer,West,Maharashtra,Office Supplies,Paper,A4 Paper,6,0.05,10436.7,99.73
ORD-11497,2025-06-03,Customer 089,Corporate,West,Rajasthan,Office Supplies,Paper,A4 Paper,2,0.0,4632.0,277.89
ORD-11498,2024-09-30,Customer 069,Corporate,West,Maharashtra,Office Supplies,Storage,Storage Box,7,0.05,3580.09,162.4
ORD-11499,2026-04-20,Customer 051,Consumer,East,Odisha,Technology,Phones,Smartphone,10,0.15,27714.59,3080.12
ORD-11500,2024-01-03,Customer 065,Consumer,West,Gujarat,Technology,Phones,Smartphone,3,0.2,1326.36,157.86
ORD-10006,2024-09-07,Customer 192,Consumer,West,Rajasthan,Technology,Accessories,Headphones,4,0.05,12132.22,3385.78
ORD-10016,2025-08-27,Customer 070,Consumer,East,Bihar,Office Supplies,Paper,A4 Paper,3,0.05,11268.64,1252.02
